FID,CC210326,CC210407,CC210419,CC210429,CC210505,CC210513,CC210520,CC210527
4003,0.00367611,11.78989805,59.85515218,91.94368424,92.63283036,96.6324104,97.838895,97.99535509
4004,0.00612685,14.33499167,64.75354367,95.77449371,94.9115125,98.62894028,98.62574748,98.84815214
4005,0.00122537,14.53043819,66.01127877,95.84078331,94.80566987,98.17879589,98.30216355,98.39905401
4006,0.004288795,10.59087344,63.96956362,95.50203734,94.57399787,97.93734378,98.42723753,98.42378682
4007,0.003063425,11.42963925,64.11339735,94.72809338,93.14176245,96.87204251,97.65859919,97.51801294
4008,0.00490148,10.80715126,62.98247218,95.64434714,93.98872123,98.01317673,98.25200961,98.534409
4009,0.00367611,13.47723262,66.21439922,95.15599343,94.18320378,97.73763912,98.14814815,98.37270856
4010,0.00245074,14.63153122,69.40100594,97.36361978,96.06458675,98.30558859,98.85489168,98.64014179
4011,0.00490148,21.93069307,76.37799116,98.18607586,97.13946045,98.88677231,98.94939494,98.94679443
4012,0.00122537,18.89520635,75.72668378,98.50149,97.21932632,98.55250067,99.18022743,99.06979587
4013,0.004288795,21.12354181,77.07300716,98.61582436,97.5971538,99.10153122,98.87911013,98.99764729
4014,0.00612685,26.2645819,83.93781436,99.12911269,98.28989483,98.99475843,99.12447309,99.20425376
4015,0.024507401,24.05095089,80.66740007,98.8018394,97.29492455,98.98869179,99.10157682,99.11834624
4016,0.003667033,22.61114106,83.23975004,99.01781913,96.99568205,98.39962144,98.85856779,98.63586359
4017,0.00367611,22.10751397,83.24401768,98.51973484,97.38820302,98.6902133,98.99584403,98.78810901
4018,0.009190275,20.96975787,84.64613128,98.86760324,97.39064167,98.45968114,98.71397412,98.51424031
4019,0.00122537,30.97429174,89.09922268,99.473416,98.49905735,98.47655537,98.94450556,98.81200373
4020,0.00245074,22.21595922,79.44947417,97.76014109,95.89087029,98.28678201,98.63248701,98.61263904
4021,0.001838055,9.416968925,60.23896834,93.68180989,91.3744856,96.90540901,97.22099988,96.89920106
4022,0.011641016,11.60915597,63.16659046,91.06489084,87.96934866,97.26455386,95.56293501,95.73340667
4023,0.021443976,11.65143123,65.72229843,92.90021597,91.11598842,97.44351962,96.78523408,96.56896383
4024,0.013479071,12.53921184,70.74929715,96.64659734,95.04465783,98.5385474,97.73919224,98.20987654
4025,0.007964905,12.02700716,67.60067063,94.39579152,92.27999757,97.56363901,96.32013201,97.00090677
4026,0.00367611,11.0675424,64.87608596,94.28084899,92.4980948,97.70256497,97.64361337,97.19105244
4027,0.00980296,17.22135085,72.93301552,95.95476716,94.29233349,97.74867141,97.24666911,97.23250172
4028,0.00735222,24.05952848,81.43392775,98.96916621,96.7737031,98.78181951,98.10373983,98.57413519
4029,0.047176747,25.74870111,82.75323884,99.05370066,97.2528578,98.93712539,98.37978242,98.38802568
4030,0.00735222,22.35503872,79.28003912,98.50209816,96.19570187,98.79158304,98.17787472,98.29788534
4031,0.004288795,26.19841192,83.57506478,99.24106385,97.46031746,98.72236647,98.30155238,98.54058426
4032,0.00122537,19.12557592,79.19158665,98.75691784,96.53650358,99.01538499,98.39108911,98.51607383
4033,0.00245074,12.37256151,71.81945972,97.47795414,94.90748362,98.85461914,97.83706148,98.3506519
4034,0,11.60976865,71.94817863,97.17387338,94.59101137,98.84551918,97.95792079,97.90245691
4035,0.000612685,12.97238016,72.12376162,97.43017302,95.19829294,98.99111844,98.07419631,97.80107342
4036,0,11.30281345,67.79550177,95.89673417,93.75156226,98.60042709,97.87398294,97.91956973
4037,0.00245074,13.90672483,70.5800945,96.13087636,93.71100164,98.53126744,98.32110989,97.66138124
4038,0,19.96740516,77.11934156,97.22313446,95.30254534,97.98163023,97.67424762,97.65004278
4039,0,18.69485835,78.17198387,98.64896018,96.83645786,98.97837851,98.26854908,98.29796098
4040,0.00612685,15.26382217,76.49504649,97.99306696,94.79535365,99.05065986,98.51056269,98.33516685
4041,0,25.65863641,84.06828227,99.19175333,97.39429965,99.15006431,98.74648576,98.39782864
4042,0.001838055,23.47196353,80.71262682,99.47880557,97.59548849,99.30051688,98.81506715,98.48123701
4043,0.003063425,24.70468582,83.79271453,99.29505691,97.58377425,99.02933825,98.36450312,98.41498383
4044,0.00857759,25.53671209,86.46364883,99.44474853,98.01798506,99.18525079,98.43458975,98.55091065
4045,0,26.02563474,88.60958318,99.60651949,98.66666667,99.41881628,98.70675956,98.98968238
4046,0,24.87868836,87.49397958,99.32372438,98.08794016,99.43701619,98.78075679,98.94267204
4047,0.00367611,26.69591217,89.37661942,99.60870198,98.43743332,99.24713048,99.03373671,98.93086462
4048,0.00245074,24.05156357,86.71005989,99.61564191,97.80460296,99.15127763,98.72622782,98.84916269
4049,0.001838055,24.8731742,89.47599451,99.63145411,98.20227452,99.31568347,98.85221856,98.86775806
4050,0,22.32624253,87.49580857,99.53779724,98.36915104,99.42528736,99.27274287,99.11685613
4051,0,17.41250858,83.14386994,99.23560387,97.82716049,99.42306292,99.17002811,99.08035977
4052,0,17.85486717,82.91662856,99.67098461,97.82034908,99.26290373,98.7966866,98.89683413
4053,0,20.00845505,80.70842859,99.26290823,97.72168877,99.15431095,98.82349346,98.83222233
4054,0.00245074,23.23056563,85.49138247,99.66186219,98.1399177,99.12883108,98.91187139,99.03923726
4055,0,21.93718753,84.79804908,99.71598857,98.01678526,99.14945764,98.91027992,98.92473777
4056,0.00122537,17.77276738,85.93019357,99.6117353,97.75948788,99.23803053,98.76298892,98.36022491
4057,0,20.96056759,82.2381127,99.33223864,97.04313367,99.11973113,98.39078352,98.54854916
4058,0,18.24208411,83.49458924,99.57246245,97.98212005,99.32721008,98.87388491,98.81738174
4059,0.00122537,18.6066317,84.06035665,99.73484157,98.34049688,99.50192919,98.9194475,98.97313989
4060,0,18.97975689,83.5234079,99.71547477,98.31428136,99.4198139,98.97926674,98.74709693
4061,0,18.99752475,85.34613626,99.5384054,98.3512741,99.2568371,99.00073341,98.99397118
4062,0,17.41128321,81.89727176,99.44049139,98.02773967,99.25077046,98.91799824,99.07407407
4063,0.004288795,13.60650917,81.67889011,99.48853616,97.97165066,99.24713048,98.98850996,99.22311538
4064,0,16.7115969,83.67261088,99.46977602,97.95657727,99.06331141,98.80220076,98.83266104
4065,0.001838055,15.369204,84.85474775,99.63206228,98.3252553,99.53408236,99.0294585,99.12140967
4066,0.003063425,15.25646995,83.02102432,99.61442559,98.17588782,99.27079036,98.85672973,98.9084464
4067,0.001838055,16.34276051,85.2924859,99.27872043,98.02104239,99.41214298,98.68720205,98.89839231
4068,0.00245074,18.238408,85.16933394,99.62326191,98.49839963,99.21558397,98.86775806,99.00501161
4069,0,18.9913979,83.1469258,99.32068357,98.19600671,99.13307773,98.79049016,98.77340457
4070,0,16.80962651,81.69181527,98.54345314,97.39585234,98.69670985,98.86775806,98.90477937
4071,0.00367611,15.18601118,79.17146776,99.09079852,97.77838744,99.18767745,99.00561219,98.92657583
4072,0,12.0006617,75.78107811,98.74117304,97.29309556,99.21861729,99.14191419,99.22075541
4073,0.00612685,13.71434173,77.9826246,99.15952077,97.18846926,98.89769225,99.02092932,98.85366631
4074,0,12.76774336,77.15043439,99.11147601,96.96448712,98.80001941,98.73792935,98.82104877
4075,0.00122537,11.43270268,70.74624129,97.99975674,96.44993141,98.70173991,98.61716989,98.77462994
4076,0,15.38207039,80.30666057,99.35936325,97.53451317,99.03661821,98.83693925,98.85527442
4077,0.001838055,11.80215175,79.652492,98.58480813,97.32479805,98.84066587,98.79913734,98.78994706
4078,0,12.93561906,75.45043393,98.9977498,96.40298735,98.86068577,98.37000367,98.30888644
4079,0,8.344770121,63.91037952,92.80727361,91.5666241,96.82654275,97.19267719,98.05411234
4080,0,5.94427017,60.02377686,94.8943192,94.76055479,98.69184455,99.0141792,98.91027992
4081,0,5.402656602,56.30240802,91.64750958,92.24081695,97.70984494,98.06207725,98.02041467
4082,0,9.076316047,52.78036885,85.81463237,90.86723834,98.07020311,98.60713849,98.47206943
4083,0,2.273061465,32.8224356,62.55123761,69.00106691,84.66779102,88.14944613,87.80756789
4084,0,0.79526517,19.39216583,44.73575382,50.22871217,69.9130329,76.10316587,75.9198142
4085,0,1.295216155,29.88751715,69.82594117,77.50653774,93.50848385,95.64517604,95.87319006
4086,0,1.964880894,44.76530986,84.34506935,88.18159703,97.13069391,97.27600538,96.83412786
4087,0.000611172,8.546343496,57.82837982,87.53482701,89.70795215,95.49838837,96.66880049,96.1920439
4088,0.005514165,20.36381237,82.35634812,98.70035882,97.57586815,98.96186827,98.54479892,98.48551522
4089,0,17.93329085,75.26524875,98.26428898,96.93425774,98.15698826,97.85032769,98.10638622
4090,0,17.13618763,77.25407712,98.40390184,95.92322066,98.11044213,98.16098276,98.19154138
4091,0.00612685,19.97598275,81.79789666,98.8233501,97.04859211,98.62068966,98.76055479,98.55326932
4092,0,18.65135771,77.65493216,98.8286809,96.07979079,98.1031442,98.5826916,98.55029947
4093,0.007964905,15.92674738,75.07270233,97.51684194,94.37380184,97.91461412,97.85947264,98.05700351
4094,0.00367611,9.93039898,67.75186709,94.90199665,92.70388615,96.46475704,97.39335045,97.92384794
4095,0,7.731472405,63.18787434,92.88949855,92.39433193,97.02791461,98.07712239,97.87410456
4096,0.00735222,8.488138418,62.04298125,93.15027671,91.24099105,96.24460257,97.79244591,97.95073952
4097,0,9.625281835,67.58725804,94.33500991,92.77200024,97.28334246,98.62764822,98.33744856
4098,0.004288795,8.944588766,64.3882166,97.21201036,95.00577753,98.02894849,98.24226867,97.838895
4099,0.001838055,9.666331732,63.32266423,95.59396433,94.97561212,98.17710715,97.74546563,97.57354062
4100,0.000612685,8.219169689,62.48620637,94.34166515,93.64106307,97.76135742,97.3261215,97.51130669
4101,0.000612685,7.174541712,58.81188119,94.21246761,91.4559387,96.86553549,98.19722603,97.90275873
4102,0.000612685,7.902411528,62.62520957,91.92866941,90.43412847,95.68813477,97.4648576,97.36218066
4103,0,6.390917557,59.49641823,92.90291114,90.90129538,95.73374688,96.28349337,96.21947874
4104,0.00245074,6.891481227,63.44945606,95.26850331,92.99519552,97.08021651,97.56447867,97.74538565
4105,0.001838055,9.52357612,66.63557385,95.01112635,92.91356257,96.37170833,97.56866331,97.00106691
4106,0,7.23764827,69.31321445,96.77488188,94.73149669,97.68108009,97.94768366,97.94218311
4107,0.00245074,8.374791687,66.43319888,93.91617132,92.7063188,96.28170042,96.84804146,96.84316415
4108,0.031859622,11.61773356,67.00746837,95.03922642,94.08017666,97.39220337,97.91895856,97.73132869
4109,0.000612685,7.84053034,61.76985216,93.59548849,92.37608709,97.20225575,97.62719098,97.10409998
4110,0,7.122463484,60.52927515,91.30925164,90.88122605,95.89369336,96.56887911,96.4105855
4111,0.000612685,8.62109107,65.96616369,93.72351776,92.04542697,96.53104665,97.16750495,97.14982472
4112,0.00122537,7.459440251,58.75994513,92.2684425,90.34543575,95.70212248,96.31402029,96.79440166
4113,0.003063425,8.855749436,69.46950251,93.67413504,93.61856109,97.30706076,97.92043896,97.73205304
4114,0,10.53389374,73.92653559,97.08824874,96.13797957,98.31478441,98.02224667,98.23860164
4115,0.004288795,10.1135918,70.91418991,95.3860692,94.043666,97.44207261,97.86191129,98.08214155
4116,0.00367611,9.934687776,72.85906368,96.91144643,95.50629447,97.88663869,98.19948662,98.4575522
4117,0.00980296,6.34129007,70.67459229,95.7477346,93.76471159,97.52964787,98.33988721,98.26243735
4118,0,7.769458877,70.25819235,96.22374638,93.88615216,97.17083257,97.69282484,97.88629782
4119,0.014091756,10.95970983,73.42073096,97.05532693,95.65103692,98.39902454,98.46608749,98.2239335
4120,0.00612685,16.38748652,83.54275263,98.85322359,97.26212721,98.67177522,98.74954162,98.55997561
4121,0.000612685,15.16257181,81.62901997,99.17290032,97.47491334,99.25621845,98.6611797,98.71653832
4122,0.00245074,14.67196843,81.90196797,99.4555708,97.771088,99.09809645,99.04107077,99.04160951
4123,0.00122537,17.46581218,83.14037494,99.28730376,97.34706011,99.34683452,98.78737997,99.03434788
4124,0.001838055,17.87263504,85.59183051,99.4025301,98.02347503,99.53597275,99.16269405,99.1940253
4125,0.000612685,21.6725076,86.82496027,99.81755154,98.30262118,99.4356261,99.01600366,98.93594915
4126,0.001222344,22.12405647,87.1129401,99.29766804,97.83663763,99.506781,98.85466324,98.57948483
4127,0.00122537,15.81094991,81.94604481,99.3165676,98.16213586,99.66064587,99.33668648,98.98912113
4128,0,16.66319478,87.87923237,99.36960829,97.60749255,99.5621237,98.7257059,98.56424326
4129,0,17.99210862,86.06492913,99.24101441,98.13026281,99.54762993,99.03063557,99.08263049
4130,0,20.78105088,86.72702332,99.6457857,98.15179712,99.59800523,98.92678157,99.01539399
4131,0,18.87008627,79.52389683,96.91205609,95.16572402,98.78428511,97.93872885,98.10475492
4132,0.001838055,17.28690815,72.02804451,94.40024387,92.42398505,97.74919419,97.00953429,97.11751257
4133,0.00367611,20.92258112,77.96311538,97.19941616,95.43574773,98.40296783,98.04541991,97.99596626
4134,0,22.72816391,82.08715316,97.23273891,95.53487806,98.6863711,98.19398607,98.34476452
4135,0,19.35043133,81.68998628,98.33866789,96.63605038,99.28419388,98.69714982,98.79721305
4136,0,19.94596118,79.75552507,98.71178174,96.73478076,99.09870462,98.81310353,99.01356501
4137,0.00367611,20.84293207,84.22931182,99.48063006,97.40558292,99.16681871,98.17832647,98.4836817
4138,0.00122537,26.07342417,85.09007773,99.12757202,97.53633915,99.03241501,98.61447256,98.47340344
4139,0.080874424,30.9019949,83.07575065,97.04374333,95.60481664,98.23511525,97.71925011,97.79244591
4140,0,23.14233899,82.53330889,97.65035818,95.32506234,98.93126048,98.07175162,98.02652035
4141,0.004288795,18.62623762,80.09998476,98.66751809,96.76648305,98.94544791,98.8465173,98.62486249
4142,0.004288795,14.07214979,75.19768328,96.97485139,94.6980478,98.87672566,98.60408263,98.50449627
4143,0,13.74620135,75.25485882,97.80094498,95.03618561,99.09201484,98.4459686,98.53990955
4144,0.00367611,12.24144692,76.75842097,97.39308032,94.7177801,98.92112145,98.06013935,98.04481024
4145,0,13.68922164,76.34141137,98.16821748,96.12844371,99.28176124,98.69654016,98.17198387
4146,0,20.09729438,81.08177484,98.76299345,96.88803746,99.08654139,98.51362914,98.50693492
4147,0.00490148,17.22809038,81.34918458,98.77640604,95.7175617,99.12789637,98.84042067,98.96161838
4148,0.00245074,18.37136065,79.56652949,98.3069654,95.66259198,99.05856596,98.56618995,98.50998323
4149,0.005514165,27.29389276,83.67620095,99.12728821,96.89107827,98.96126011,98.13625972,98.46045716
4150,0,26.86746397,87.00563938,99.47142204,97.62915868,99.07757964,98.62119545,98.56424326
4151,0.005514165,26.49188805,83.61164457,99.22572779,97.44207261,99.38575686,98.55144033,98.29360714
4152,0.000612685,22.74593177,80.88436621,99.13976528,97.35267287,99.25743477,98.83816159,98.53193111
4153,0,22.54925988,81.54305746,99.38879766,97.54907908,99.31277747,98.52339582,98.59063684
4154,0.00612685,25.94230958,84.34567901,99.27998781,97.86170407,99.35778143,98.90905757,98.70995275
4155,0,25.97968336,87.62131769,99.1824417,97.69750046,99.54387885,98.86358787,98.84794035
4156,0.007964905,25.16848838,86.29660113,99.08794391,96.95030212,99.31460196,98.66581103,98.79164761
4157,0.004288795,29.08660916,88.80170706,99.37785076,97.80757769,99.22398589,98.21185795,98.46962474
4158,0,20.79759337,84.70419264,99.00442006,97.3648361,99.07559448,98.45923481,98.6148453
4159,0.003063425,22.57009117,82.89650968,98.26367932,96.97092868,99.21607979,98.87090383,98.57535754
4160,0.00612685,21.029801,79.03673221,97.10044201,95.37918871,98.65203475,98.48062584,98.17649749
4161,0.00122537,19.14763259,79.09363159,98.66143648,97.04372681,99.37602627,98.78494132,98.69575846
4162,0,20.13160474,81.96677336,99.47812833,97.62248538,99.43319346,98.98178707,98.79103795
4163,0,15.67922263,79.14342326,99.04221917,97.40740741,99.07924345,98.9623533,98.82532698
4164,0.000612685,22.36300363,84.06123946,99.56713916,97.80088792,98.78550143,98.77154382,98.89102271
4165,0.004278206,20.13283011,86.65752172,99.65066301,98.50578757,99.53171562,99.15195854,99.21342134
4166,0,15.71230762,85.04557232,99.56881348,97.9766466,99.23189199,98.74465224,98.73311995
4167,0,18.238408,84.45177851,99.63968907,97.65918628,99.43076081,98.7654321,98.8864442
4168,0.007964905,17.19378002,86.66910532,99.63664076,98.40750807,99.58340935,99.20058673,99.13305898
4169,0,18.52391922,84.33714373,99.45191282,97.81365931,99.18202275,98.84956561,98.79660188
4170,0,18.44181943,85.75174184,99.49461777,98.06178921,98.74287456,98.96528542,98.67642128
4171,0.00122537,17.86405745,87.84392623,99.47020271,97.95615036,98.99045186,98.92577351,98.69575846
4172,0,16.55352416,83.34095412,99.20682823,97.39402785,98.72711792,98.67803447,98.67398262
4173,0.00122537,13.4864229,82.37134825,99.41167505,97.79054917,98.60913459,98.88858406,98.95367315
4174,0,15.69821586,81.03155007,99.54266253,97.56363901,98.84692574,99.00195575,98.99832343
4175,0.00122537,16.88621214,83.67322055,99.44276787,97.40923189,99.22945934,98.94589239,99.15658232
4176,0,12.17772767,78.48490405,98.5270538,95.80125281,98.28437633,98.29238479,98.31793934
4177,0,11.12329674,74.03261698,97.41685719,95.3626635,98.40479231,98.98369151,98.7214277
4178,0.00612685,13.60834722,77.63145862,96.6709238,95.32323785,97.78021042,98.64197531,98.42889803
4179,0,15.9708607,79.26903801,97.42417314,96.29325549,97.90123457,98.80749886,98.5014057
4180,0,14.95257818,85.04801097,99.49885688,98.49729428,98.68251791,99.3992177,99.21170553
4181,0.00122537,15.11922851,84.4352995,99.57201646,97.97056498,99.13154534,99.04351546,99.08874221
4182,0,13.80930791,84.62962963,99.28845101,98.11044213,99.16925135,99.00442006,99.21536351
4183,0.000612685,15.76438584,80.61880811,99.03673221,97.43199301,98.89801131,98.65358758,98.70248136
4184,0,11.43208999,74.47950008,97.14007011,95.75685702,97.7473697,98.6197226,98.15576894
4185,0,13.67696794,77.19166361,98.20088401,96.54746701,98.81043605,98.62180663,98.83327222
4186,0,14.95502892,76.94741655,98.66995074,97.1122813,98.81469318,98.67398262,98.77945435
4187,0,11.50071071,81.88142052,98.99771376,97.28516694,98.79279937,98.58880332,98.79415719
4188,0,14.22654642,77.83583914,99.03490322,96.69403394,98.94483975,98.54351471,98.38500229
